,BILL DATE,SOLD TO PARTY,QTY(1000 SM3),INDUSTORY SECTOR,Receiving Point,Average Temperature,holiday_count,deferred_3,deferred_4,deferred_6
0,2019-04-15,10005,6163.177,Power Industry,"Krishna, Andhra Pradesh",32.01979166666667,0,,,
1,2019-04-30,10005,6012.961,Power Industry,"Krishna, Andhra Pradesh",32.01979166666667,2,6163.177,6163.177,6163.177
2,2019-05-15,10005,6046.048,Power Industry,"Krishna, Andhra Pradesh",33.795572916666664,1,6088.0689999999995,6088.0689999999995,6088.0689999999995
3,2019-05-31,10005,5476.559,Power Industry,"Krishna, Andhra Pradesh",33.73529411764706,0,6074.062000000001,6074.062000000001,6074.062000000001
4,2019-06-15,10005,5723.065,Power Industry,"Krishna, Andhra Pradesh",34.20625,3,5845.189333333333,5924.68625,5924.68625
5,2019-06-30,10005,5529.525,Power Industry,"Krishna, Andhra Pradesh",31.726822916666663,0,5748.557333333333,5814.65825,5884.361999999999
6,2019-07-15,10005,8243.367,Power Industry,"Krishna, Andhra Pradesh",30.624479166666667,0,5576.382999999999,5693.79925,5825.2225
7,2019-07-31,10005,11789.136,Power Industry,"Krishna, Andhra Pradesh",28.85686274509804,0,6498.6523333333325,6243.128999999999,6171.920833333334
8,2019-08-15,10005,13482.708,Power Industry,"Krishna, Andhra Pradesh",28.136458333333334,3,8520.676,7821.27325,7134.616666666666
9,2019-08-31,10005,11301.47,Power Industry,"Krishna, Andhra Pradesh",28.85245098039216,1,11171.737,9761.184,8374.06
10,2019-09-15,10005,7360.118,Power Industry,"Krishna, Andhra Pradesh",28.105729166666663,1,12191.104666666666,11204.17025,9344.878499999999
11,2019-09-30,10005,7171.93,Power Industry,"Krishna, Andhra Pradesh",27.13359375,0,10714.765333333335,10983.358,9617.720666666666
12,2019-10-15,10005,5871.615,Power Industry,"Krishna, Andhra Pradesh",26.953645833333333,1,8611.172666666667,9829.0565,9891.454833333333
13,2019-10-31,10005,6011.121,Power Industry,"Krishna, Andhra Pradesh",26.15,1,6801.2210000000005,7926.28325,9496.162833333334
14,2019-11-15,10005,5954.156,Power Industry,"Krishna, Andhra Pradesh",26.608072916666668,1,6351.555333333334,6603.696,8533.160333333335
15,2019-11-30,10005,5939.797,Power Industry,"Krishna, Andhra Pradesh",26.135416666666668,0,5945.630666666667,6252.2055,7278.401666666666
16,2019-12-01,10005,0.0,Power Industry,"Delhi, India",15.879166666666666,0,5968.358,5944.17225,6384.7895
17,2019-12-15,10005,5828.106,Power Industry,"Krishna, Andhra Pradesh",25.097395833333334,0,3964.6510000000003,4476.2685,5158.103166666667
18,2019-12-31,10005,6275.95,Power Industry,"Krishna, Andhra Pradesh",24.749019607843135,1,3922.634333333333,4430.51475,4934.1325
19,2020-01-15,10005,5628.017,Power Industry,"Krishna, Andhra Pradesh",24.276822916666667,1,4034.6853333333333,4510.96325,5001.5216666666665
20,2020-01-31,10005,5296.739,Power Industry,"Delhi, India",12.1125,1,5910.691,4433.01825,4937.670999999999
21,2020-02-15,10005,4606.112,Power Industry,"Delhi, India",17.116666666666667,0,5733.568666666666,5757.2029999999995,4828.1015
22,2020-02-29,10005,4332.259,Power Industry,"Delhi, India",18.495833333333334,0,5176.955999999999,5451.7045,4605.8206666666665
23,2020-03-15,10005,4539.262,Power Industry,"Delhi, India",16.575,1,4745.036666666666,4965.78175,5327.863833333333
24,2020-03-31,10005,4277.503,Power Industry,"Delhi, India",21.142156862745097,0,4492.544333333332,4693.593,5113.0565
25,2020-05-15,10005,3272.135,Power Industry,"Krishna, Andhra Pradesh",31.598641304347822,4,4383.008,4438.784,4779.982
26,2020-05-31,10005,4601.601,Power Industry,"Delhi, India",32.54656862745098,3,4029.633333333333,4105.28975,4387.335
27,2020-06-15,10005,4756.176,Power Industry,"Delhi, India",31.359895833333333,1,4050.413,4172.62525,4271.478666666667
28,2020-06-30,10005,4835.861,Power Industry,"Delhi, India",33.37890625,0,4209.970666666667,4226.85375,4296.489333333333
29,2020-07-15,10005,3527.328,Power Industry,"Delhi, India",31.966666666666665,0,4731.212666666666,4366.44325,4380.423
30,2020-07-31,10005,315.702,Power Industry,"Delhi, India",29.879901960784316,1,4373.121666666667,4430.2415,4211.767333333333
31,2020-08-15,10005,2298.998,Power Industry,"Delhi, India",29.784895833333334,3,2892.9636666666665,3358.7667500000002,3551.467166666667
32,2020-08-31,10005,2998.167,Power Industry,"Delhi, India",28.46397058823529,2,2047.3426666666667,2744.47225,3389.2776666666664
33,2020-09-15,10005,3472.886,Power Industry,"Delhi, India",29.523177083333334,0,1870.9556666666667,2285.04875,3122.038666666667
34,2020-09-30,10005,5503.995,Power Industry,"Krishna, Andhra Pradesh",27.496354166666663,0,2923.3503333333333,2271.43825,2908.1570000000006
35,2021-10-15,10005,5817.57,Power Industry,"Krishna, Andhra Pradesh",27.84022309711286,19,3991.682666666667,3568.5114999999996,3019.512666666667
36,2021-10-31,10005,5987.764,Power Industry,"Krishna, Andhra Pradesh",27.13921568627451,1,4931.483666666667,4448.1545,3401.2196666666664
37,2021-11-15,10005,6798.061,Power Industry,"Krishna, Andhra Pradesh",25.2234375,1,5769.776333333334,5195.55375,4346.563333333333
38,2021-11-30,10005,8364.929,Power Industry,"Krishna, Andhra Pradesh",25.522135416666668,0,6201.131666666667,6026.8475,5096.407166666667
39,2021-12-15,10005,6919.879,Power Industry,"Krishna, Andhra Pradesh",24.76796875,0,7050.251333333334,6742.081,5990.8675
40,2021-12-31,10005,7533.007,Power Industry,"Krishna, Andhra Pradesh",22.88995098039216,1,7360.956333333333,7017.6582499999995,6565.3663333333325
41,2022-01-15,10005,7231.064,Power Industry,"Krishna, Andhra Pradesh",23.586197916666663,1,7605.938333333333,7403.969,6903.535
42,2022-01-31,10005,7793.874,Power Industry,"Krishna, Andhra Pradesh",23.923529411764704,1,7227.983333333334,7512.21975,7139.117333333333
43,2022-02-15,10005,7261.93,Power Industry,"Krishna, Andhra Pradesh",25.00130208333333,0,7519.315,7369.455999999999,7440.135666666666
44,2022-02-28,10005,5491.043,Power Industry,"Krishna, Andhra Pradesh",26.37708333333333,0,7428.956000000001,7454.96875,7517.447166666666
45,2022-03-15,10005,7301.341,Power Industry,"Krishna, Andhra Pradesh",28.27734375,0,6848.949,6944.47775,7038.466166666668
46,2022-03-31,10005,7743.106,Power Industry,"Krishna, Andhra Pradesh",30.2093137254902,1,6684.771333333333,6962.0470000000005,7102.043166666667
47,2022-04-15,10005,7941.615,Power Industry,"Krishna, Andhra Pradesh",30.703645833333333,2,6845.163333333333,6949.3550000000005,7137.059666666667
48,2022-04-30,10005,7819.21,Power Industry,"Krishna, Andhra Pradesh",32.32734375,2,7662.020666666667,7119.27625,7255.484833333333
49,2022-05-15,10005,7192.473,Power Industry,"Krishna, Andhra Pradesh",31.522916666666667,3,7834.643666666667,7701.317999999999,7259.7075
50,2022-05-31,10005,7365.997,Power Industry,"Krishna, Andhra Pradesh",33.303186274509805,0,7651.0993333333345,7674.101,7248.131333333334
51,2022-06-15,10005,6543.832,Power Industry,"Krishna, Andhra Pradesh",34.3890625,1,7459.2266666666665,7579.82375,7560.623666666666
52,2022-06-30,10005,5720.185,Power Industry,"Krishna, Andhra Pradesh",29.816145833333334,0,7034.100666666666,7230.378000000001,7434.372166666667
53,2022-07-15,10005,7353.984,Power Industry,"Krishna, Andhra Pradesh",27.49453125,2,6543.338000000001,6705.62175,7097.218666666667
54,2022-07-31,10005,6479.483,Power Industry,"Krishna, Andhra Pradesh",27.938970588235293,0,6539.333666666668,6745.9995,6999.280166666666
55,2022-08-15,10005,5395.492,Power Industry,"Krishna, Andhra Pradesh",27.684114583333333,2,6517.884000000001,6524.371000000001,6775.992333333333
56,2022-08-31,10005,5286.08,Power Industry,"Krishna, Andhra Pradesh",28.42450980392157,1,6409.653000000001,6237.286,6476.495500000001
57,2022-09-15,10005,5458.279,Power Industry,"Krishna, Andhra Pradesh",27.738541666666663,0,5720.3516666666665,6128.759750000001,6129.842666666666
58,2022-09-30,10005,5198.457,Power Industry,"Krishna, Andhra Pradesh",27.380729166666665,0,5379.950333333333,5654.8335,5948.917166666667
59,2022-10-15,10005,115.98,Power Industry,"Krishna, Andhra Pradesh",26.2375,2,5314.272,5334.577,5861.962500000001
60,2019-04-15,10007,3006.458,Power Industry,"Bhuj, Gujarat",28.58333333333333,0,,,
61,2019-04-30,10007,4646.459,Power Industry,"Bhuj, Gujarat",30.043489583333333,2,3006.458,3006.458,3006.458
62,2019-05-15,10007,5940.0,Power Industry,"Bhuj, Gujarat",29.964583333333334,1,3826.4584999999997,3826.4584999999997,3826.4584999999997
63,2019-05-31,10007,6060.0,Power Industry,"Bhuj, Gujarat",31.21666666666667,0,4530.972333333334,4530.972333333334,4530.972333333334
64,2019-06-15,10007,5735.0,Power Industry,"Bhuj, Gujarat",31.31015625,3,5548.819666666666,4913.22925,4913.22925
65,2019-06-30,10007,2085.0,Power Industry,"Bhuj, Gujarat",29.687239583333334,0,5911.666666666667,5595.364750000001,5077.5834
66,2019-07-15,10007,5368.151,Power Industry,"Bhuj, Gujarat",30.16484375,0,4626.666666666667,4955.0,4578.8195000000005
67,2019-07-31,10007,5568.75,Power Industry,"Bhuj, Gujarat",29.05563725490196,0,4396.050333333334,4812.03775,4972.435
68,2019-08-15,10007,6220.0,Power Industry,"Bhuj, Gujarat",27.206770833333334,3,4340.6336666666675,4689.22525,5126.150166666666
69,2019-08-31,10007,7130.0,Power Industry,"Bhuj, Gujarat",28.179166666666667,1,5718.967000000001,4810.47525,5172.816833333333
70,2019-09-15,10007,6065.0,Power Industry,"Bhuj, Gujarat",27.74895833333333,1,6306.25,6071.72525,5351.150166666666
71,2019-09-30,10007,6445.057,Power Industry,"Bhuj, Gujarat",27.71302083333333,0,6471.666666666667,6245.9375,5406.150166666666
72,2019-10-15,10007,6455.0,Power Industry,"Bhuj, Gujarat",27.56848958333333,1,6546.685666666667,6465.01425,6132.826333333333
73,2019-10-31,10007,6875.0,Power Industry,"Bhuj, Gujarat",28.8375,1,6321.685666666667,6523.76425,6313.967833333333
74,2019-11-15,10007,6390.0,Power Industry,"Bhuj, Gujarat",25.53411458333333,1,6591.685666666667,6460.01425,6531.676166666667
75,2019-11-30,10007,6515.0,Power Industry,"Bhuj, Gujarat",22.30859375,0,6573.333333333333,6541.26425,6560.0095
76,2019-12-15,10007,6045.0,Power Industry,"Bhuj, Gujarat",20.18645833333333,0,6593.333333333333,6558.75,6457.5095
77,2019-12-31,10007,4330.208,Power Industry,"Bhuj, Gujarat",16.81299019607843,1,6316.666666666667,6456.25,6454.176166666667
78,2020-01-15,10007,4576.207,Power Industry,"Bhuj, Gujarat",16.025260416666665,1,5630.069333333333,5820.052000000001,6101.701333333333
79,2020-01-31,10007,4276.916,Power Industry,"Bhuj, Gujarat",17.004166666666666,1,4983.805,5366.60375,5788.569166666667
80,2020-02-15,10007,3881.459,Power Industry,"Bhuj, Gujarat",22.179166666666667,0,4394.443666666667,4807.0827500000005,5355.555166666666
81,2020-02-29,10007,3479.916,Power Industry,"Bhuj, Gujarat",24.37472222222222,0,4244.860666666667,4266.1975,4937.465
82,2020-03-15,10007,6119.156,Power Industry,"Bhuj, Gujarat",23.3546875,1,3879.4303333333337,4053.6245000000004,4431.617666666666
83,2020-03-31,10007,6041.167,Power Industry,"Bhuj, Gujarat",26.7375,0,4493.510333333334,4439.36175,4443.977
84,2020-04-15,10007,5024.166,Power Industry,"Bhuj, Gujarat",30.09114583333333,3,5213.4130000000005,4880.4245,4729.136833333334
85,2020-04-30,10007,4981.457,Power Industry,"Bhuj, Gujarat",32.3125,0,5728.1630000000005,5166.101250000001,4803.796666666666
86,2020-05-15,10007,4222.708,Power Industry,"Bhuj, Gujarat",30.98177083333333,1,5348.930000000001,5541.4865,4921.220166666667
87,2020-05-31,10007,3941.333,Power Industry,"Bhuj, Gujarat",31.43995098039216,3,4742.777000000001,5067.3745,4978.095
88,2020-06-15,10007,3725.834,Power Industry,"Bhuj, Gujarat",31.72083333333333,1,4381.832666666666,4542.416,5054.997833333334
89,2020-06-30,10007,3945.208,Power Industry,"Bhuj, Gujarat",30.245833333333334,0,3963.2916666666665,4217.8330000000005,4656.110833333333
90,2020-07-15,10007,3910.291,Power Industry,"Bhuj, Gujarat",29.02578125,0,3870.7916666666665,3958.77075,4306.784333333334
91,2020-07-31,10007,4012.487,Power Industry,"Bhuj, Gujarat",28.8125,1,3860.4443333333334,3880.6665000000003,4121.1385
92,2020-08-15,10007,0.869,Power Industry,"Bhuj, Gujarat",28.383854166666666,3,3955.9953333333337,3898.4550000000004,3959.6435000000006
93,2021-10-15,10007,2869.591,Power Industry,"Bhuj, Gujarat",26.38025956284153,21,2641.215666666667,2967.2137500000003,3256.003666666667
94,2021-10-31,10007,3128.107,Power Industry,"Bhuj, Gujarat",26.491911764705883,1,2294.315666666667,2698.3095000000003,3077.3800000000006
95,2021-11-15,10007,495.746,Power Industry,"Bhuj, Gujarat",25.4953125,1,1999.5223333333336,2502.7635,2977.7588333333333
96,2021-11-30,10007,253.949,Power Industry,"Bhuj, Gujarat",23.011197916666667,0,2164.4813333333336,1623.5782500000003,2402.8485000000005
97,2021-12-15,10007,451.906,Power Industry,"Bhuj, Gujarat",19.658854166666668,0,1292.600666666667,1686.8482500000002,1793.458166666667
98,2021-12-31,10007,8.713,Power Industry,"Bhuj, Gujarat",17.76691176470588,1,400.533666666667,1082.4270000000001,1200.028
99,2022-01-31,10007,242.077,Power Industry,"Bhuj, Gujarat",17.989322916666666,2,238.18933333333362,302.57850000000025,1201.3353333333337
100,2022-02-28,10007,927.541,Power Industry,"Bhuj, Gujarat",22.40948275862069,0,234.2320000000003,239.16125000000022,763.4163333333335
101,2022-03-15,10007,2695.208,Power Industry,"Bhuj, Gujarat",30.258333333333333,0,392.7770000000003,407.55925000000025,396.65533333333343
102,2022-03-31,10007,2836.875,Power Industry,"Bhuj, Gujarat",29.74828431372549,1,1288.2753333333337,968.3847500000003,763.2323333333335
103,2022-04-15,10007,270.639,Power Industry,"Bhuj, Gujarat",30.97734375,2,2153.2080000000005,1675.4252500000002,1193.7200000000003
104,2022-04-30,10007,2555.268,Power Industry,"Bhuj, Gujarat",31.089322916666667,2,1934.2406666666668,1682.5657500000002,1163.5088333333335
105,2022-05-15,10007,1328.39,Power Industry,"Bhuj, Gujarat",31.43984375,3,1887.5940000000003,2089.4975000000004,1587.9346666666668
106,2022-05-31,10007,0.383,Power Industry,"Bhuj, Gujarat",30.271568627450986,0,1384.7656666666671,1747.7930000000003,1768.9868333333336
107,2022-06-15,10007,246.722,Power Industry,"Bhuj, Gujarat",30.30755208333333,1,1294.680333333334,1038.6700000000003,1614.4605000000001
108,2022-06-30,10007,1070.272,Power Industry,"Bhuj, Gujarat",31.489322916666666,0,525.1650000000005,1032.6907500000002,1206.3795000000002
109,2022-07-15,10007,1660.975,Power Industry,"Bhuj, Gujarat",27.70520833333333,2,439.1256666666671,661.4417500000002,911.9456666666669
110,2022-07-31,10007,0.0,Power Industry,"Delhi, India",28.786519607843136,0,992.6563333333337,744.5880000000002,1143.6683333333335
111,2022-08-15,10007,2.81,Power Industry,"Bhuj, Gujarat",27.09856770833333,2,910.4156666666671,744.4922500000002,717.7903333333335
112,2022-08-31,10007,2433.631,Power Industry,"Bhuj, Gujarat",27.3125,1,554.5950000000004,683.5142500000002,496.8603333333335
113,2022-09-15,10007,2410.042,Power Industry,"Bhuj, Gujarat",27.971354166666668,0,812.1470000000004,1024.3540000000003,902.4016666666668
114,2022-09-30,10007,0.0,Power Industry,"Delhi, India",26.771354166666665,0,1615.4943333333338,1211.62075,1262.9550000000002
115,2022-10-15,10007,11.04,Power Industry,"Bhuj, Gujarat",27.85739247311828,2,1614.5576666666668,1211.62075,1084.5763333333334
116,2022-10-31,10007,530.217,Power Industry,"Bhuj, Gujarat",28.12205882352941,1,807.0273333333338,1213.6782500000002,809.5871666666668
117,2019-04-15,10042,247.977,Power Industry,"Nandigama, Andhra Pradesh",32.77526041666667,0,,,
118,2019-04-30,10042,27.312,Power Industry,"Nandigama, Andhra Pradesh",32.77526041666667,2,247.977,247.977,247.977
119,2019-05-15,10042,171.977,Power Industry,"Nandigama, Andhra Pradesh",34.64817708333333,1,137.6445,137.6445,137.6445
120,2019-05-31,10042,332.375,Power Industry,"Nandigama, Andhra Pradesh",34.74485294117647,0,149.08866666666668,149.08866666666668,149.08866666666668
121,2019-06-15,10042,305.502,Power Industry,"Nandigama, Andhra Pradesh",34.86015625,3,177.22133333333332,194.91025000000002,194.91025000000002
122,2019-06-30,10042,299.292,Power Industry,"Nandigama, Andhra Pradesh",32.173177083333336,0,269.95133333333337,209.2915,217.0286
123,2019-07-15,10042,0.0,Power Industry,"Delhi, India",32.73776041666667,0,312.38966666666664,277.2865,230.73916666666665
124,2019-08-15,10042,0.0,Power Industry,"Delhi, India",29.0390625,3,201.59799999999998,234.29224999999997,189.40966666666665
125,2019-09-15,10042,0.0,Power Industry,"Delhi, India",29.9625,2,99.764,151.19849999999997,184.85766666666666
126,2019-10-15,10042,0.0,Power Industry,"Delhi, India",27.115104166666665,1,0.0,74.823,156.19483333333332
127,2019-11-15,10042,0.0,Power Industry,"Delhi, India",21.129166666666663,2,0.0,0.0,100.79899999999998
128,2019-12-15,10042,0.0,Power Industry,"Delhi, India",15.01,0,0.0,0.0,49.882
129,2020-03-15,10042,0.0,Power Industry,"Delhi, India",16.575,4,0.0,0.0,0.0
130,2020-03-31,10042,0.0,Power Industry,"Delhi, India",21.142156862745097,0,0.0,0.0,0.0
131,2020-04-15,10042,0.0,Power Industry,"Delhi, India",25.866927083333334,3,0.0,0.0,0.0
132,2020-05-15,10042,0.0,Power Industry,"Delhi, India",27.84827898550725,1,0.0,0.0,0.0
133,2020-06-15,10042,0.0,Power Industry,"Delhi, India",31.359895833333333,3,0.0,0.0,0.0
134,2020-07-15,10042,0.0,Power Industry,"Delhi, India",31.966666666666665,0,0.0,0.0,0.0
135,2020-08-15,10042,0.0,Power Industry,"Delhi, India",29.784895833333334,3,0.0,0.0,0.0
136,2020-09-15,10042,0.0,Power Industry,"Delhi, India",29.523177083333334,2,0.0,0.0,0.0
137,2021-10-15,10042,405.175,Power Industry,"Nandigama, Andhra Pradesh",28.327175208581643,19,0.0,0.0,0.0
138,2021-10-31,10042,399.122,Power Industry,"Nandigama, Andhra Pradesh",27.245833333333334,1,135.05833333333334,101.29375,67.52916666666667
139,2021-11-15,10042,264.081,Power Industry,"Nandigama, Andhra Pradesh",25.3046875,1,268.099,201.07425,134.0495
140,2021-11-30,10042,350.15,Power Industry,"Nandigama, Andhra Pradesh",25.48255208333333,0,356.12600000000003,267.09450000000004,178.06300000000002
141,2021-12-15,10042,299.913,Power Industry,"Nandigama, Andhra Pradesh",25.034635416666667,0,337.78433333333334,354.632,236.42133333333334
142,2021-12-31,10042,262.089,Power Industry,"Nandigama, Andhra Pradesh",23.48578431372549,1,304.7146666666667,328.3165,286.40683333333334
143,2022-01-15,10042,200.301,Power Industry,"Nandigama, Andhra Pradesh",24.3203125,1,304.0506666666667,294.05825,330.0883333333333
144,2022-01-31,10042,232.255,Power Industry,"Nandigama, Andhra Pradesh",24.02769607843137,1,254.101,278.11325,295.94266666666664
145,2022-03-31,10042,0.0,Power Industry,"Delhi, India",28.325,1,231.54833333333332,248.6395,268.1315
146,2022-04-15,10042,0.0,Power Industry,"Delhi, India",31.4078125,2,144.18533333333332,173.66125,224.11800000000002
147,2022-04-30,10042,48.286,Power Industry,"Nandigama, Andhra Pradesh",29.730925925925927,2,77.41833333333334,108.139,165.75966666666667
148,2022-05-15,10042,0.453,Power Industry,"Nandigama, Andhra Pradesh",32.075260416666666,3,16.095333333333333,70.13525,123.82183333333334
149,2022-06-15,10042,0.0,Power Industry,"Delhi, India",33.827217741935485,1,16.246333333333336,12.184750000000001,80.21583333333332
150,2022-07-15,10042,0.0,Power Industry,"Delhi, India",30.34296875,2,16.246333333333336,12.184750000000001,46.83233333333333
151,2022-08-15,10042,0.0,Power Industry,"Delhi, India",28.816666666666663,2,0.151,12.184750000000001,8.123166666666668
152,2022-08-31,10042,0.102,Power Industry,"Nandigama, Andhra Pradesh",29.864449541284404,1,0.0,0.11325,8.123166666666668
153,2022-09-15,10042,150.269,Power Industry,"Nandigama, Andhra Pradesh",27.80234375,0,0.033999999999999996,0.0255,8.140166666666667
154,2022-09-30,10042,87.77,Power Industry,"Nandigama, Andhra Pradesh",27.46015625,0,50.12366666666667,37.59275,25.137333333333334
155,2022-10-15,10042,0.388,Power Industry,"Nandigama, Andhra Pradesh",26.33333333333333,2,79.38033333333334,59.535250000000005,39.69016666666667
156,2022-11-30,10042,0.0,Power Industry,"Delhi, India",25.091242283950617,1,79.47566666666667,59.63225,39.75483333333333
157,2022-12-31,10042,0.0,Power Industry,"Delhi, India",14.469661458333333,1,29.386,59.60675,39.75483333333333
158,2023-01-31,10042,0.0,Power Industry,"Delhi, India",11.980078125,2,0.12933333333333333,22.0395,39.75483333333333
159,2023-02-28,10042,0.0,Power Industry,"Delhi, India",18.40258620689655,0,0.0,0.097,39.737833333333334
160,2023-03-15,10042,0.0,Power Industry,"Delhi, India",23.16953125,1,0.0,0.0,14.693
161,2019-04-15,10053,1201.165,Power Industry,"Delhi, India",31.7875,0,,,
162,2019-04-30,10053,1201.205,Power Industry,"Delhi, India",30.14270833333333,2,1201.165,1201.165,1201.165
163,2019-05-15,10053,1201.187,Power Industry,"Delhi, India",32.71145833333333,1,1201.185,1201.185,1201.185
164,2019-05-31,10053,1276.117,Power Industry,"Delhi, India",32.688802083333336,0,1201.1856666666665,1201.1856666666665,1201.1856666666665
165,2019-06-15,10053,1200.651,Power Industry,"Delhi, India",36.26015625,3,1226.1696666666667,1219.9185,1219.9185
166,2019-06-30,10053,1253.689,Power Industry,"Delhi, India",34.07265625,0,1225.985,1219.79,1216.065
167,2019-07-15,10053,468.306,Power Industry,"Delhi, India",32.73776041666667,0,1243.4856666666667,1232.911,1222.3356666666666
168,2019-07-31,10053,1105.323,Power Industry,"Delhi, India",28.870343137254903,0,974.2153333333332,1049.69075,1100.1924999999999
169,2019-08-15,10053,1200.826,Power Industry,"Delhi, India",29.0390625,3,942.4393333333334,1006.99225,1084.2121666666667
170,2019-08-31,10053,1282.181,Power Industry,"Delhi, India",29.03676470588235,1,924.8183333333333,1007.0360000000001,1084.152
171,2019-09-15,10053,1231.527,Power Industry,"Delhi, India",29.9625,1,1196.11,1014.159,1085.1626666666668
172,2019-09-30,10053,1229.447,Power Industry,"Delhi, India",25.466666666666665,0,1238.1779999999999,1204.96425,1090.3086666666668
173,2019-10-15,10053,1203.27,Power Industry,"Delhi, India",27.115104166666665,1,1247.7183333333332,1235.99525,1086.2683333333332
174,2019-10-31,10053,1374.057,Power Industry,"Delhi, India",24.4875,1,1221.4146666666668,1236.60625,1208.7623333333333
175,2019-11-15,10053,1238.498,Power Industry,"Delhi, India",21.129166666666663,1,1268.9246666666666,1259.5752499999999,1253.5513333333333
176,2019-11-30,10053,1221.662,Power Industry,"Delhi, India",19.763541666666665,0,1271.9416666666666,1261.318,1259.83
177,2019-12-15,10053,1200.899,Power Industry,"Delhi, India",15.01,0,1278.0723333333333,1259.37175,1249.7434999999998
178,2019-12-31,10053,1281.163,Power Industry,"Delhi, India",10.113725490196078,1,1220.3529999999998,1258.779,1244.6388333333332
179,2020-01-15,10053,1200.0,Power Industry,"Delhi, India",12.273958333333333,1,1234.5746666666666,1235.5555,1253.2581666666667
180,2020-01-31,10053,1281.346,Power Industry,"Delhi, India",12.1125,1,1227.354,1225.931,1252.7131666666667
181,2020-02-15,10053,1201.024,Power Industry,"Delhi, India",17.116666666666667,0,1254.1696666666667,1240.8519999999999,1237.2613333333334
182,2020-02-29,10053,1121.094,Power Industry,"Delhi, India",18.495833333333334,0,1227.4566666666667,1240.88325,1231.0156666666664
183,2020-03-15,10053,1201.125,Power Industry,"Delhi, India",16.575,1,1201.1546666666666,1200.866,1214.2543333333333
184,2020-03-31,10053,1281.258,Power Industry,"Delhi, India",21.142156862745097,0,1174.4143333333334,1201.14725,1214.292
185,2020-04-15,10053,1201.023,Power Industry,"Delhi, India",25.866927083333334,3,1201.1589999999999,1201.12525,1214.3078333333333
186,2020-04-30,10053,1201.058,Power Industry,"Delhi, India",28.17890625,0,1227.802,1201.125,1214.4783333333332
187,2020-05-15,10053,1201.335,Power Industry,"Delhi, India",27.84827898550725,1,1227.7796666666666,1221.116,1201.097
188,2020-05-31,10053,1386.446,Power Industry,"Delhi, India",32.54656862745098,3,1201.1386666666667,1221.1685,1201.1488333333334
189,2020-06-15,10053,326.023,Power Industry,"Delhi, India",31.359895833333333,1,1262.9463333333333,1247.4655,1245.3741666666667
190,2020-06-30,10053,0.0,Power Industry,"Delhi, India",33.37890625,0,971.268,1028.7155,1099.5238333333334
191,2020-07-31,10053,0.0,Power Industry,"Delhi, India",29.879901960784316,1,570.823,728.4509999999999,885.9808333333334
192,2020-08-31,10053,0.0,Power Industry,"Delhi, India",28.46397058823529,4,108.67433333333334,428.11725,685.8103333333333
193,2020-09-30,10053,0.0,Power Industry,"Delhi, India",30.5484375,0,0.0,81.50575,485.634
194,2019-04-15,10054,4307.049,Power Industry,"Delhi, India",31.7875,0,,,
195,2019-04-30,10054,3505.948,Power Industry,"Delhi, India",30.14270833333333,2,4307.049,4307.049,4307.049
196,2019-05-15,10054,4352.016,Power Industry,"Delhi, India",32.71145833333333,1,3906.4984999999997,3906.4984999999997,3906.4984999999997
197,2019-05-31,10054,5009.563,Power Industry,"Delhi, India",32.688802083333336,0,4055.004333333333,4055.004333333333,4055.004333333333
198,2019-06-15,10054,4872.716,Power Industry,"Delhi, India",36.26015625,3,4289.175666666666,4293.644,4293.644
199,2019-06-30,10054,3841.901,Power Industry,"Delhi, India",34.07265625,0,4744.764999999999,4435.060750000001,4409.4584
200,2019-07-15,10054,4203.353,Power Industry,"Delhi, India",32.73776041666667,0,4574.7266666666665,4519.049,4314.8655
201,2019-07-31,10054,5135.477,Power Industry,"Delhi, India",28.870343137254903,0,4305.99,4481.88325,4297.582833333333
202,2019-08-15,10054,4571.474,Power Industry,"Delhi, India",29.0390625,3,4393.577,4513.36175,4569.170999999999
203,2019-08-31,10054,5504.011,Power Industry,"Delhi, India",29.03676470588235,1,4636.768,4438.05125,4605.747333333334
204,2019-09-15,10054,5020.265,Power Industry,"Delhi, India",29.9625,1,5070.3206666666665,4853.578750000001,4688.155333333333
205,2019-09-30,10054,4704.973,Power Industry,"Delhi, India",25.466666666666665,0,5031.916666666667,5057.806750000001,4712.746833333334
206,2019-10-15,10054,5230.233,Power Industry,"Delhi, India",27.115104166666665,1,5076.416333333334,4950.18075,4856.592166666666
207,2019-10-31,10054,6103.792,Power Industry,"Delhi, India",24.4875,1,4985.157,5114.8705,5027.738833333334
208,2019-11-15,10054,5777.135,Power Industry,"Delhi, India",21.129166666666663,1,5346.332666666666,5264.81575,5189.124666666667
209,2019-11-30,10054,4610.556,Power Industry,"Delhi, India",19.763541666666665,0,5703.72,5454.03325,5390.068166666667
210,2019-12-15,10054,4245.724,Power Industry,"Delhi, India",15.01,0,5497.161,5430.429,5241.159000000001
211,2019-12-31,10054,3995.954,Power Industry,"Delhi, India",10.113725490196078,1,4877.804999999999,5184.30175,5112.068833333334
212,2020-01-15,10054,3300.347,Power Industry,"Delhi, India",12.273958333333333,1,4284.0779999999995,4657.34225,4993.899
213,2020-01-31,10054,4080.568,Power Industry,"Delhi, India",12.1125,1,3847.341666666667,4038.14525,4672.251333333334
214,2020-02-15,10054,4081.009,Power Industry,"Delhi, India",17.116666666666667,0,3792.289666666666,3905.64825,4335.047333333333
